,Transaction_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud
47404,788222.0,4.0,05:51,2025-01-02,POS,Clothing,Dubai,Karachi,557.0,144.183.78.27,Debit,23.0,5.0,24.0,5.0,3.0,1,0,2.0,0,1.0,0
47405,275996.0,9.0,12:52,2025-03-13,Online,ATM,Dubai,Multan,353.0,192.138.216.76,Debit,22.0,1.0,18.0,3.0,7.0,0,1,0.0,1,0.0,0
47406,592283.0,7.0,13:50,2025-01-12,Online,Clothing,Multan,Lahore,475.0,84.5.72.12,Debit,15.0,6.0,6.0,2.0,2.0,1,1,0.0,1,1.0,0
47407,971755.0,5.0,17:14,2025-01-24,POS,Electronics,Kuala Lumpur,Karachi,455.0,75.193.147.24,Debit,23.0,1.0,12.0,2.0,2.0,0,1,1.0,0,1.0,0
47408,379811.0,5.0,19:53,2025-01-21,POS,Electronics,London,Multan,375.0,178.250.118.53,Debit,18.0,5.0,19.0,1.0,1.0,0,1,2.0,1,0.0,0
47409,659818.0,3.0,20:12,2025-03-12,POS,ATM,Lahore,Faisalabad,124.0,101.248.132.68,Debit,23.0,3.0,2.0,5.0,5.0,0,0,0.0,1,0.0,0
47410,139944.0,6.0,17:46,2025-04-27,Online,Grocery,London,Lahore,105.0,162.204.171.36,Debit,35.0,2.0,13.0,1.0,2.0,1,1,0.0,0,1.0,0
47411,854222.0,3.0,23:27,2025-02-01,Online,ATM,Karachi,Karachi,464.0,21.195.246.161,Debit,27.0,5.0,15.0,4.0,2.0,1,0,2.0,1,1.0,1
47412,788838.0,8.0,04:42,2025-01-27,POS,ATM,Multan,Lahore,407.0,138.54.238.90,Credit,20.0,6.0,3.0,3.0,2.0,1,0,1.0,1,1.0,0
47413,741583.0,9.0,23:47,2025-04-24,ATM,Electronics,Dubai,Faisalabad,277.0,191.167.84.77,Credit,37.0,2.0,9.0,1.0,3.0,1,1,0.0,0,1.0,0
47414,709006.0,1.0,08:20,2025-01-31,POS,Restaurant,Lahore,Multan,312.0,195.251.134.163,Debit,15.0,2.0,13.0,2.0,8.0,1,0,1.0,0,0.0,0
47415,377030.0,5.0,15:02,2025-02-02,Online,Restaurant,Lahore,Karachi,142.0,3.87.215.139,Debit,15.0,5.0,23.0,1.0,1.0,0,1,2.0,0,0.0,0
47416,554029.0,7.0,05:04,2025-03-19,ATM,ATM,Lahore,Lahore,169.0,233.176.56.166,Debit,9.0,7.0,4.0,1.0,3.0,1,1,0.0,0,1.0,0
47417,806915.0,1.0,01:48,2025-01-30,Online,Clothing,Islamabad,Islamabad,103.0,206.56.159.140,Debit,4.0,1.0,24.0,1.0,2.0,0,0,0.0,0,1.0,0
47418,415880.0,1.0,23:49,2025-03-03,Online,Clothing,Singapore,Lahore,181.0,48.19.130.225,Credit,11.0,7.0,20.0,5.0,9.0,1,0,2.0,0,1.0,0
47419,542141.0,9.0,17:03,2025-03-16,POS,Electronics,Lahore,Lahore,149.0,56.162.86.192,Credit,8.0,5.0,3.0,1.0,6.0,0,0,2.0,1,1.0,0
47420,932300.0,4.0,23:20,2025-02-09,ATM,ATM,Bangkok,Karachi,60.0,6.66.108.131,Credit,35.0,7.0,11.0,2.0,2.0,1,1,2.0,1,0.0,0
47421,305271.0,1.0,07:27,2025-01-04,ATM,Grocery,Karachi,Faisalabad,61.0,35.165.92.200,Credit,39.0,1.0,12.0,3.0,7.0,1,1,0.0,0,0.0,0
47422,214479.0,2.0,19:00,2025-03-22,Online,Restaurant,Multan,Islamabad,97.0,142.35.180.177,Credit,37.0,6.0,10.0,1.0,8.0,0,0,1.0,1,1.0,0
47423,246303.0,2.0,03:47,2025-01-17,Online,Electronics,Lahore,Lahore,30.0,63.99.98.46,Debit,31.0,1.0,20.0,3.0,2.0,0,0,2.0,1,1.0,1
47424,603607.0,7.0,16:56,2025-04-14,ATM,Electronics,London,Karachi,56.0,128.36.72.220,Debit,5.0,6.0,1.0,4.0,5.0,1,1,2.0,1,0.0,1
47425,855603.0,7.0,04:03,2025-04-18,POS,Restaurant,Lahore,Islamabad,51.0,71.243.210.6,Debit,19.0,7.0,3.0,2.0,9.0,0,1,2.0,0,1.0,0
47426,479214.0,1.0,13:52,2025-03-13,POS,Fuel,Islamabad,Multan,505.0,122.13.27.239,Credit,23.0,5.0,11.0,4.0,5.0,1,1,1.0,1,0.0,1
47427,735923.0,6.0,21:48,2025-03-19,Online,Fuel,Faisalabad,Karachi,460.0,4.26.52.133,Credit,25.0,3.0,21.0,1.0,8.0,0,1,1.0,1,1.0,0
47428,149287.0,8.0,09:10,2025-04-15,POS,ATM,Kuala Lumpur,Multan,543.0,30.37.236.161,Debit,22.0,7.0,8.0,1.0,2.0,1,1,0.0,1,0.0,0
47429,122317.0,4.0,14:46,2025-03-19,Online,Restaurant,Kuala Lumpur,Multan,461.0,29.45.98.66,Credit,6.0,3.0,10.0,3.0,7.0,0,0,1.0,0,1.0,0
47430,292726.0,5.0,20:47,2025-04-15,POS,ATM,Karachi,Faisalabad,574.0,165.100.14.77,Debit,16.0,5.0,10.0,2.0,3.0,0,0,0.0,1,1.0,0
47431,210956.0,7.0,07:31,2025-03-16,ATM,ATM,Lahore,Multan,238.0,170.219.220.193,Credit,8.0,7.0,11.0,5.0,8.0,0,1,0.0,1,0.0,0
47432,105619.0,4.0,18:47,2025-03-01,Online,Restaurant,Lahore,Faisalabad,172.0,104.213.138.139,Credit,33.0,6.0,17.0,2.0,7.0,1,1,1.0,0,1.0,0
47433,886405.0,3.0,10:23,2025-04-29,Online,Restaurant,Faisalabad,Multan,339.0,113.138.247.97,Credit,22.0,1.0,18.0,2.0,6.0,0,0,1.0,1,1.0,0
47434,216078.0,4.0,08:05,2025-04-29,Online,Electronics,Islamabad,Islamabad,376.0,65.50.202.240,Debit,36.0,4.0,17.0,5.0,3.0,0,0,1.0,1,1.0,0
47435,847738.0,4.0,17:01,2025-02-03,ATM,ATM,Kuala Lumpur,Karachi,178.0,12.136.226.160,Debit,11.0,5.0,7.0,2.0,7.0,0,1,0.0,0,1.0,0
47436,376251.0,4.0,03:57,2025-01-11,ATM,Fuel,Kuala Lumpur,Lahore,527.0,4.200.141.240,Credit,8.0,4.0,16.0,5.0,1.0,0,0,0.0,0,1.0,0
47437,295723.0,6.0,23:58,2025-01-06,Online,Fuel,Dubai,Faisalabad,434.0,200.160.38.120,Debit,34.0,5.0,5.0,4.0,6.0,0,1,1.0,0,1.0,0
47438,397707.0,3.0,10:56,2025-02-21,Online,Restaurant,Multan,Lahore,63.0,177.8.5.176,Credit,32.0,1.0,21.0,1.0,4.0,1,0,0.0,0,1.0,0
47439,369019.0,1.0,02:48,2025-04-10,Online,Electronics,Multan,Lahore,118.0,145.218.128.176,Credit,15.0,1.0,24.0,5.0,2.0,1,0,0.0,1,1.0,0
47440,333833.0,5.0,15:10,2025-02-07,ATM,Electronics,Dubai,Multan,121.0,162.241.76.242,Credit,32.0,1.0,23.0,1.0,8.0,0,1,0.0,0,1.0,0
47441,931271.0,1.0,11:43,2025-03-31,ATM,Clothing,Kuala Lumpur,Faisalabad,445.0,47.26.28.115,Debit,22.0,4.0,13.0,1.0,1.0,1,1,0.0,0,0.0,0
47442,695774.0,2.0,04:43,2025-01-14,Online,Restaurant,Kuala Lumpur,Multan,386.0,150.21.187.169,Credit,13.0,3.0,19.0,3.0,6.0,0,1,0.0,1,0.0,0
47443,130277.0,3.0,13:16,2025-04-10,ATM,Grocery,Islamabad,Faisalabad,210.0,141.92.204.101,Debit,16.0,5.0,6.0,4.0,5.0,1,0,0.0,1,1.0,0
47444,955084.0,5.0,00:59,2025-04-22,Online,Grocery,Multan,Karachi,581.0,186.19.158.133,Credit,19.0,1.0,7.0,2.0,4.0,0,0,2.0,0,1.0,0
47445,965925.0,8.0,15:06,2025-04-28,ATM,ATM,Lahore,Karachi,580.0,234.89.40.51,Credit,7.0,3.0,15.0,2.0,5.0,1,0,0.0,0,0.0,0
47446,274190.0,1.0,11:46,2025-01-24,POS,ATM,Kuala Lumpur,Lahore,157.0,180.147.26.198,Debit,37.0,3.0,10.0,5.0,2.0,0,1,1.0,0,1.0,0
47447,389667.0,6.0,08:06,2025-03-24,POS,Grocery,Dubai,Faisalabad,335.0,24.255.199.116,Debit,27.0,1.0,13.0,1.0,7.0,0,0,1.0,0,0.0,0
47448,452903.0,8.0,12:26,2025-04-17,ATM,ATM,Kuala Lumpur,Lahore,97.0,128.136.2.71,Debit,5.0,3.0,24.0,5.0,9.0,0,0,0.0,0,1.0,0
47449,308423.0,7.0,10:14,2025-02-04,Online,Grocery,Bangkok,Lahore,552.0,212.174.58.177,Credit,32.0,4.0,24.0,2.0,7.0,1,0,2.0,1,0.0,0
47450,415885.0,8.0,13:45,2025-03-21,ATM,Clothing,Lahore,Lahore,22.0,49.175.81.186,Credit,19.0,2.0,19.0,5.0,9.0,1,1,0.0,1,1.0,0
47451,462397.0,1.0,19:30,2025-04-16,POS,Electronics,Islamabad,Faisalabad,141.0,62.184.150.135,Debit,26.0,2.0,2.0,3.0,4.0,0,0,0.0,0,0.0,0
47452,287694.0,2.0,13:19,2025-02-28,POS,Restaurant,Multan,Lahore,375.0,32.143.231.34,Debit,35.0,4.0,13.0,3.0,6.0,0,0,1.0,1,1.0,0
47453,906960.0,6.0,09:02,2025-03-16,ATM,ATM,Lahore,Lahore,319.0,74.240.180.196,Credit,34.0,7.0,2.0,1.0,5.0,0,1,0.0,0,0.0,0
47454,816114.0,4.0,06:17,2025-03-04,POS,Grocery,Multan,Multan,159.0,235.184.239.113,Debit,13.0,3.0,12.0,3.0,7.0,1,0,0.0,0,0.0,0
47455,846143.0,8.0,12:38,2025-03-21,ATM,Electronics,Faisalabad,Karachi,79.0,190.153.167.67,Credit,32.0,6.0,17.0,3.0,7.0,1,0,2.0,1,1.0,0
47456,171565.0,4.0,10:48,2025-03-18,POS,Clothing,Bangkok,Faisalabad,357.0,77.56.208.136,Debit,19.0,3.0,12.0,4.0,2.0,0,0,1.0,1,0.0,0
47457,560817.0,7.0,17:42,2025-01-11,ATM,Grocery,Lahore,Multan,368.0,98.50.212.69,Credit,33.0,4.0,19.0,2.0,2.0,0,0,0.0,0,1.0,0
47458,917628.0,4.0,06:07,2025-02-18,POS,Grocery,Karachi,Faisalabad,114.0,78.246.211.181,Credit,38.0,7.0,15.0,4.0,1.0,1,1,2.0,0,0.0,1
47459,946684.0,1.0,05:18,2025-03-05,ATM,Electronics,Multan,Islamabad,537.0,82.213.157.190,Credit,28.0,4.0,15.0,3.0,3.0,0,0,0.0,0,0.0,0
47460,958654.0,2.0,10:33,2025-03-25,Online,ATM,Singapore,Multan,152.0,89.56.190.219,Debit,32.0,6.0,5.0,3.0,6.0,1,1,1.0,1,0.0,0
47461,943825.0,4.0,21:05,2025-04-28,Online,Restaurant,Kuala Lumpur,Lahore,246.0,60.66.184.222,Credit,30.0,7.0,23.0,4.0,3.0,0,0,1.0,1,1.0,1
47462,631607.0,4.0,01:36,2025-03-27,Online,Electronics,Kuala Lumpur,Multan,359.0,201.29.146.124,Debit,16.0,7.0,1.0,1.0,8.0,1,1,0.0,1,1.0,0
47463,133161.0,1.0,06:35,2025-03-07,Online,Clothing,Faisalabad,Multan,259.0,151.187.60.193,Debit,36.0,3.0,18.0,5.0,3.0,1,0,0.0,1,1.0,0
47464,775399.0,3.0,08:29,2025-01-30,POS,Electronics,London,Faisalabad,192.0,31.194.4.194,Debit,35.0,4.0,19.0,5.0,7.0,1,0,0.0,1,1.0,0
47465,177525.0,9.0,08:43,2025-01-02,ATM,ATM,Kuala Lumpur,Faisalabad,567.0,243.42.168.176,Debit,20.0,6.0,23.0,3.0,3.0,0,0,2.0,0,1.0,0
47466,223361.0,2.0,20:11,2025-02-07,POS,Restaurant,Singapore,Faisalabad,589.0,212.249.117.113,Credit,29.0,7.0,1.0,2.0,4.0,0,1,0.0,0,0.0,0
47467,675719.0,1.0,15:41,2025-02-21,Online,Electronics,Islamabad,Multan,511.0,8.211.150.191,Debit,8.0,4.0,7.0,2.0,6.0,1,0,1.0,1,0.0,0
47468,544686.0,7.0,22:51,2025-02-07,Online,ATM,Islamabad,Faisalabad,62.0,119.21.10.147,Debit,39.0,7.0,17.0,1.0,8.0,1,1,1.0,0,0.0,0
47469,653015.0,5.0,07:34,2025-01-19,POS,Electronics,Faisalabad,Islamabad,276.0,142.183.207.62,Debit,27.0,4.0,21.0,3.0,5.0,1,0,1.0,1,0.0,0
47470,715883.0,1.0,08:17,2025-03-26,Online,Restaurant,London,Multan,375.0,252.14.239.199,Debit,38.0,6.0,3.0,5.0,7.0,0,0,2.0,0,1.0,0
47471,363342.0,3.0,16:07,2025-02-14,POS,Clothing,Lahore,Faisalabad,135.0,163.172.5.172,Credit,31.0,7.0,7.0,1.0,1.0,0,1,0.0,0,0.0,0
47472,682920.0,9.0,01:46,2025-02-15,Online,Restaurant,Multan,Karachi,413.0,240.142.140.149,Credit,35.0,5.0,7.0,1.0,9.0,1,1,2.0,0,0.0,0
47473,357835.0,7.0,17:38,2025-02-01,ATM,ATM,Karachi,Multan,348.0,124.29.254.200,Credit,38.0,7.0,2.0,3.0,2.0,0,0,0.0,1,1.0,0
47474,719240.0,9.0,23:23,2025-03-03,ATM,Fuel,Islamabad,Faisalabad,384.0,215.98.242.42,Credit,18.0,2.0,2.0,5.0,1.0,1,1,2.0,1,1.0,0
47475,932676.0,4.0,23:53,2025-02-10,ATM,Electronics,Karachi,Faisalabad,523.0,99.158.27.62,Credit,26.0,1.0,14.0,2.0,7.0,0,0,0.0,0,1.0,0
47476,492130.0,9.0,09:38,2025-03-19,ATM,Fuel,Dubai,Lahore,120.0,200.208.102.68,Credit,31.0,1.0,4.0,2.0,8.0,1,1,1.0,0,1.0,0
47477,617215.0,1.0,00:53,2025-02-08,ATM,Fuel,Kuala Lumpur,Faisalabad,298.0,219.76.45.24,Debit,14.0,7.0,9.0,4.0,8.0,0,1,0.0,1,0.0,0
47478,145358.0,5.0,03:22,2025-02-26,Online,Grocery,Faisalabad,Faisalabad,406.0,201.77.212.113,Credit,11.0,4.0,15.0,5.0,9.0,1,1,2.0,0,0.0,0
47479,278413.0,9.0,03:33,2025-04-16,Online,Clothing,Dubai,Karachi,369.0,56.250.113.44,Debit,6.0,5.0,19.0,1.0,5.0,0,0,1.0,1,1.0,0
47480,336709.0,3.0,16:10,2025-01-24,Online,Grocery,London,Islamabad,573.0,54.24.101.88,Debit,27.0,4.0,12.0,4.0,2.0,1,0,1.0,1,0.0,0
47481,965367.0,4.0,04:59,2025-04-22,ATM,Electronics,Islamabad,Faisalabad,263.0,160.7.240.84,Credit,37.0,5.0,3.0,4.0,3.0,0,1,1.0,1,0.0,0
47482,167071.0,1.0,03:48,2025-01-02,POS,Fuel,Lahore,Faisalabad,123.0,60.210.194.79,Credit,19.0,5.0,2.0,5.0,5.0,1,0,0.0,0,1.0,0
47483,195424.0,4.0,09:04,2025-04-12,POS,Fuel,Kuala Lumpur,Lahore,41.0,234.47.20.111,Debit,17.0,4.0,6.0,1.0,1.0,0,0,2.0,0,0.0,0
47484,259800.0,9.0,09:22,2025-04-15,Online,Clothing,Karachi,Faisalabad,180.0,226.125.188.86,Credit,8.0,5.0,22.0,1.0,4.0,0,0,0.0,1,1.0,0
47485,989156.0,3.0,05:54,2025-03-02,POS,Clothing,Singapore,Islamabad,227.0,185.13.144.165,Credit,15.0,3.0,9.0,1.0,2.0,0,1,1.0,0,1.0,0
47486,541902.0,2.0,02:58,2025-02-03,POS,Restaurant,Islamabad,Islamabad,92.0,197.233.227.224,Credit,5.0,3.0,16.0,5.0,3.0,0,0,1.0,1,1.0,0
47487,326557.0,2.0,00:10,2025-01-03,ATM,Fuel,Singapore,Faisalabad,6.0,78.38.118.115,Debit,28.0,4.0,5.0,2.0,4.0,0,0,1.0,1,1.0,0
47488,828667.0,3.0,20:20,2025-02-16,Online,Clothing,Multan,Karachi,409.0,221.73.6.162,Credit,34.0,4.0,9.0,2.0,1.0,0,0,1.0,0,1.0,0
47489,415972.0,3.0,06:45,2025-04-25,POS,Fuel,Multan,Multan,157.0,24.99.22.207,Credit,20.0,2.0,7.0,2.0,3.0,1,0,0.0,1,0.0,0
47490,575643.0,6.0,03:04,2025-01-26,ATM,Fuel,Faisalabad,Faisalabad,132.0,195.92.245.206,Credit,27.0,6.0,2.0,1.0,8.0,1,1,0.0,0,1.0,0
47491,534536.0,5.0,11:05,2025-01-21,Online,Clothing,Singapore,Lahore,234.0,138.66.104.127,Credit,25.0,7.0,2.0,5.0,7.0,0,0,0.0,1,0.0,0
47492,437963.0,5.0,09:44,2025-04-28,POS,Restaurant,Dubai,Islamabad,251.0,112.186.128.74,Debit,22.0,4.0,3.0,4.0,6.0,0,0,1.0,0,0.0,0
47493,757308.0,2.0,14:31,2025-04-13,ATM,Clothing,Islamabad,Multan,434.0,155.203.36.53,Debit,19.0,2.0,6.0,5.0,6.0,1,1,1.0,0,0.0,1
47494,789752.0,7.0,01:50,2025-01-04,ATM,Clothing,Singapore,Multan,54.0,232.127.147.83,Debit,9.0,4.0,10.0,5.0,1.0,0,1,1.0,0,1.0,0
47495,661905.0,4.0,17:19,2025-03-05,ATM,Fuel,Islamabad,Faisalabad,396.0,229.28.86.57,Credit,19.0,3.0,2.0,2.0,5.0,0,1,1.0,0,0.0,0
47496,306157.0,6.0,08:29,2025-03-23,ATM,ATM,Lahore,Lahore,235.0,99.115.43.91,Debit,8.0,3.0,9.0,1.0,4.0,1,0,1.0,0,1.0,0
47497,582603.0,9.0,20:35,2025-03-31,Online,Electronics,Dubai,Faisalabad,599.0,115.134.58.205,Debit,9.0,5.0,22.0,2.0,7.0,0,0,2.0,1,1.0,0
47498,473513.0,4.0,00:00,2025-03-29,ATM,Grocery,Faisalabad,Karachi,344.0,73.13.67.88,Debit,30.0,7.0,5.0,1.0,3.0,0,1,0.0,1,1.0,0
47499,947755.0,2.0,10:21,2025-01-06,ATM,Grocery,Bangkok,Islamabad,2.0,220.20.197.243,Credit,30.0,5.0,5.0,5.0,9.0,1,0,2.0,1,0.0,0
47500,329622.0,9.0,06:13,2025-04-23,POS,Electronics,Faisalabad,Islamabad,274.0,192.119.177.31,Credit,6.0,5.0,11.0,1.0,5.0,1,0,1.0,1,1.0,0
47501,778137.0,5.0,21:31,2025-01-12,POS,ATM,Islamabad,Islamabad,250.0,104.66.101.157,Debit,14.0,2.0,18.0,2.0,8.0,1,0,0.0,0,0.0,0
47502,539243.0,6.0,15:22,2025-04-01,ATM,ATM,Multan,Karachi,133.0,223.24.218.128,Credit,35.0,4.0,6.0,4.0,9.0,0,1,1.0,1,0.0,0
47503,787908.0,3.0,08:08,2025-01-22,ATM,Restaurant,Faisalabad,Multan,548.0,40.237.253.117,Debit,4.0,5.0,7.0,1.0,7.0,0,0,2.0,1,0.0,0
47504,135945.0,1.0,11:35,2025-03-29,POS,Electronics,Singapore,Islamabad,599.0,81.181.244.84,Credit,14.0,3.0,20.0,1.0,2.0,1,1,2.0,0,0.0,0
47505,902365.0,2.0,08:35,2025-04-14,ATM,Electronics,London,Faisalabad,358.0,128.194.15.8,Credit,29.0,4.0,15.0,3.0,5.0,1,0,2.0,1,1.0,0
47506,476812.0,9.0,16:31,2025-04-10,ATM,Clothing,Singapore,Faisalabad,417.0,106.80.221.134,Debit,38.0,4.0,21.0,3.0,2.0,0,1,0.0,1,1.0,0
47507,941519.0,7.0,17:53,2025-02-25,POS,Restaurant,Singapore,Faisalabad,221.0,107.112.10.206,Debit,18.0,7.0,7.0,5.0,7.0,1,0,0.0,1,1.0,0
47508,387523.0,3.0,03:06,2025-01-06,Online,Grocery,London,Islamabad,578.0,172.44.139.127,Credit,34.0,4.0,21.0,4.0,8.0,0,0,1.0,0,0.0,0
47509,600844.0,7.0,10:18,2025-01-10,ATM,Grocery,Lahore,Lahore,366.0,55.188.3.151,Debit,9.0,7.0,5.0,4.0,6.0,0,0,1.0,1,1.0,0
47510,912168.0,2.0,06:14,2025-04-16,POS,Clothing,Islamabad,Karachi,520.0,97.159.139.203,Debit,8.0,2.0,21.0,5.0,4.0,1,0,2.0,1,1.0,0
47511,358330.0,2.0,01:26,2025-02-22,POS,Fuel,Bangkok,Multan,363.0,187.2.238.22,Debit,33.0,1.0,15.0,1.0,3.0,1,1,1.0,0,1.0,0
47512,667006.0,6.0,03:05,2025-03-22,Online,ATM,Singapore,Karachi,503.0,202.56.233.88,Debit,18.0,5.0,5.0,3.0,4.0,0,0,1.0,1,0.0,0
47513,342051.0,2.0,20:25,2025-04-08,Online,Clothing,Dubai,Faisalabad,451.0,163.126.152.131,Debit,20.0,4.0,21.0,3.0,8.0,0,1,1.0,1,1.0,0
47514,222375.0,7.0,08:11,2025-04-05,ATM,Clothing,Faisalabad,Lahore,187.0,45.15.94.120,Credit,28.0,5.0,21.0,5.0,8.0,1,0,1.0,0,1.0,0
47515,359545.0,9.0,05:53,2025-02-24,Online,Electronics,Faisalabad,Multan,410.0,31.243.13.59,Debit,35.0,6.0,5.0,2.0,7.0,0,0,1.0,0,1.0,0
47516,601788.0,6.0,23:56,2025-03-06,POS,Grocery,Karachi,Karachi,267.0,46.161.56.34,Credit,31.0,5.0,22.0,1.0,4.0,0,1,0.0,1,0.0,0
47517,656117.0,1.0,07:35,2025-02-19,ATM,Grocery,Kuala Lumpur,Islamabad,274.0,154.43.244.17,Debit,11.0,7.0,10.0,5.0,4.0,0,0,1.0,1,0.0,0
47518,479199.0,1.0,12:21,2025-03-10,ATM,Electronics,Dubai,Multan,497.0,140.233.96.51,Debit,37.0,6.0,4.0,4.0,7.0,1,0,1.0,0,0.0,0
47519,956872.0,8.0,11:58,2025-01-11,POS,Fuel,Lahore,Multan,568.0,77.172.99.146,Debit,22.0,6.0,6.0,3.0,4.0,1,1,2.0,1,0.0,0
47520,611755.0,5.0,13:56,2025-03-05,POS,ATM,Lahore,Karachi,162.0,35.71.204.121,Credit,33.0,3.0,18.0,2.0,1.0,0,0,2.0,0,0.0,0
47521,675863.0,4.0,20:28,2025-02-04,POS,ATM,Kuala Lumpur,Islamabad,553.0,65.21.181.201,Debit,24.0,3.0,22.0,3.0,4.0,0,1,2.0,0,0.0,0
47522,191668.0,3.0,01:13,2025-04-19,ATM,Fuel,Singapore,Islamabad,189.0,67.137.162.197,Debit,21.0,5.0,19.0,3.0,5.0,1,1,0.0,0,0.0,0
47523,534008.0,4.0,20:41,2025-01-31,POS,Restaurant,Singapore,Islamabad,130.0,176.203.88.239,Credit,34.0,6.0,12.0,4.0,8.0,0,0,2.0,1,0.0,0
47524,465649.0,8.0,08:52,2025-01-16,ATM,ATM,Bangkok,Lahore,525.0,149.111.176.18,Debit,16.0,1.0,12.0,2.0,9.0,0,0,0.0,1,0.0,0
47525,922020.0,9.0,06:45,2025-03-03,POS,ATM,Faisalabad,Karachi,222.0,240.105.142.229,Debit,13.0,1.0,13.0,3.0,6.0,0,1,0.0,1,0.0,0
47526,754193.0,6.0,12:53,2025-04-04,POS,Restaurant,London,Multan,449.0,232.252.91.79,Credit,22.0,7.0,13.0,5.0,4.0,1,0,0.0,1,1.0,0
47527,128733.0,5.0,00:10,2025-03-22,POS,Restaurant,Dubai,Lahore,575.0,202.26.244.164,Debit,23.0,4.0,15.0,1.0,3.0,1,1,2.0,0,0.0,0
47528,734485.0,8.0,04:17,2025-04-16,ATM,Electronics,Dubai,Islamabad,381.0,78.214.222.242,Credit,36.0,3.0,22.0,5.0,3.0,0,0,1.0,0,0.0,0
47529,210410.0,3.0,19:04,2025-02-22,ATM,Electronics,London,Karachi,480.0,92.19.217.175,Debit,8.0,5.0,11.0,2.0,3.0,1,1,1.0,0,0.0,0
47530,404873.0,1.0,03:49,2025-03-13,POS,Grocery,Dubai,Lahore,276.0,232.127.255.181,Credit,33.0,2.0,12.0,4.0,7.0,1,1,0.0,1,0.0,0
47531,338804.0,5.0,10:52,2025-02-01,Online,Electronics,Islamabad,Multan,374.0,104.129.18.140,Credit,15.0,3.0,7.0,2.0,7.0,1,1,0.0,0,1.0,0
47532,107271.0,7.0,16:40,2025-01-26,ATM,Fuel,Dubai,Karachi,269.0,1.127.173.249,Credit,35.0,2.0,10.0,1.0,6.0,0,0,1.0,0,1.0,0
47533,345730.0,2.0,19:34,2025-02-26,ATM,Fuel,London,Lahore,158.0,215.4.86.232,Credit,3.0,6.0,11.0,1.0,3.0,0,0,0.0,0,1.0,0
47534,756504.0,3.0,03:26,2025-03-19,Online,Grocery,London,Multan,280.0,36.124.249.13,Credit,11.0,1.0,22.0,2.0,8.0,1,0,2.0,0,1.0,0
47535,494291.0,1.0,10:33,2025-02-14,ATM,Electronics,Lahore,Faisalabad,3.0,102.172.216.182,Debit,24.0,3.0,18.0,3.0,7.0,0,1,2.0,1,0.0,0
47536,683217.0,8.0,11:33,2025-04-08,POS,Fuel,Bangkok,Faisalabad,89.0,146.155.117.162,Debit,11.0,6.0,22.0,1.0,1.0,1,1,0.0,1,1.0,0
47537,680374.0,1.0,11:13,2025-04-10,Online,ATM,Lahore,Faisalabad,215.0,98.7.231.113,Credit,20.0,7.0,14.0,5.0,7.0,0,0,1.0,1,1.0,0
47538,583524.0,2.0,12:55,2025-04-21,Online,Clothing,Lahore,Islamabad,517.0,155.234.184.55,Credit,36.0,1.0,8.0,5.0,2.0,1,1,2.0,1,0.0,0
47539,406693.0,2.0,17:51,2025-03-19,POS,Fuel,Islamabad,Karachi,267.0,30.167.216.8,Debit,31.0,4.0,14.0,4.0,2.0,0,1,2.0,0,0.0,0
47540,915367.0,5.0,15:44,2025-02-26,POS,Clothing,London,Multan,334.0,89.237.168.43,Credit,31.0,7.0,13.0,5.0,6.0,1,1,1.0,1,1.0,0
47541,125089.0,9.0,20:45,2025-04-29,ATM,Electronics,Singapore,Islamabad,267.0,179.119.253.168,Debit,4.0,5.0,15.0,2.0,4.0,0,0,0.0,0,0.0,0
47542,423713.0,3.0,05:14,2025-04-14,Online,Fuel,Singapore,Lahore,503.0,204.83.145.87,Credit,21.0,3.0,15.0,4.0,4.0,0,0,2.0,1,0.0,0
47543,828341.0,9.0,19:14,2025-02-22,POS,Clothing,Singapore,Lahore,167.0,152.177.106.19,Credit,5.0,2.0,15.0,1.0,7.0,0,1,1.0,0,0.0,0
47544,765107.0,1.0,12:56,2025-03-08,ATM,Electronics,Lahore,Faisalabad,523.0,202.189.18.51,Debit,14.0,5.0,15.0,3.0,4.0,1,1,1.0,0,1.0,0
47545,951238.0,4.0,03:58,2025-01-02,ATM,Restaurant,Islamabad,Multan,347.0,190.104.188.102,Credit,18.0,5.0,5.0,3.0,7.0,0,1,2.0,1,0.0,0
47546,456592.0,4.0,04:38,2025-03-02,POS,Grocery,Dubai,Faisalabad,365.0,193.4.188.79,Debit,25.0,6.0,12.0,2.0,6.0,0,0,1.0,1,0.0,0
47547,187411.0,9.0,19:02,2025-04-13,POS,Fuel,Lahore,Faisalabad,414.0,7.9.65.83,Debit,39.0,6.0,18.0,5.0,5.0,0,0,2.0,1,1.0,0
47548,805019.0,1.0,23:57,2025-04-10,Online,Clothing,Faisalabad,Lahore,70.0,206.37.89.30,Credit,21.0,3.0,12.0,2.0,2.0,1,1,0.0,0,1.0,0
